Year,Car Make and Model,Retail Price,Highway MPG,Body Style,Base Curb Weight (lbs),Parking Aid,Back-Up Camera,Stability Control
2004,"2004 GMC Canyon Specs: Crew Cab 126.0"" WB 1SC SLE Z85",21680.0,27.0,Truck,,No,No,No
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7""",38800.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6"" SLE",43500.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6""",37900.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLT",51100.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLE",46400.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1""",40300.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLT",50900.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLE",46300.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2""",40100.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",53600.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",48600.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7""",41900.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",53400.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",48400.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",59600.0,,Truck,,Yes,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7""",41700.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6"" SLE",40400.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6""",35000.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLT",48000.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLE",43100.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1""",37400.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLT",47800.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLE",42900.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2""",37200.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",50500.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",45300.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7""",39000.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",50300.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",45100.0,,Truck,,No,Yes,Yes
2018,"2018 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",56400.0,,Truck,,Yes,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7""",37320.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6"" SLE",42035.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6""",36490.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLT",49595.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLE",45195.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1""",38865.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLT",49400.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLE",45000.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2""",38670.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",52050.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",47335.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7""",40470.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",51855.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",47140.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",57790.0,,Truck,,Yes,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7""",40275.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6"" SLE",39135.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6""",33535.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLT",46445.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLE",41800.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1""",35910.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLT",46250.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLE",41605.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2""",35715.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",48925.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",44075.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7""",37515.0,,Truck,,No,No,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",48735.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",43880.0,,Truck,,No,Yes,Yes
2016,"2016 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",54590.0,,Truck,,Yes,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7""",35350.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6"" SLE",40115.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.6""",34520.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLT",46900.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1"" SLE",43245.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 158.1""",36895.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLT",46705.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2"" SLE",43050.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Double Cab 144.2""",36700.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",49020.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",45050.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7""",38500.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",48825.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",44855.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",53740.0,,Truck,,Yes,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7""",38305.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6"" SLE",36985.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.6""",31565.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLT",43750.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1"" SLE",39850.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 158.1""",33940.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLT",43555.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2"" SLE",39655.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Double Cab 144.2""",33745.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",45895.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",41790.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7""",35545.0,,Truck,,No,No,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",45705.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",41595.0,,Truck,,No,Yes,Yes
2015,"2015 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",50540.0,,Truck,,Yes,Yes,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",49045.0,,Truck,,Yes,Yes,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" Work Truck",34265.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" SLE",38505.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" Work Truck",38245.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",48925.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",43315.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Work Truck",38050.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",48730.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",43120.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",52245.0,,Truck,,Yes,Yes,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" Work Truck",31310.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" SLE",35380.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" Work Truck",35290.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",45775.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",39990.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Work Truck",35095.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",45585.0,,Truck,,No,No,Yes
2014,"2014 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",39795.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",46810.0,,Truck,,Yes,Yes,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" Work Truck",32505.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" SLE",36745.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" Work Truck",34880.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLT",44945.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLE",39745.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" Work Truck",34685.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLT",44750.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLE",39550.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" Work Truck",36485.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",47165.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",41555.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Work Truck",36290.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",46970.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",41360.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",50010.0,,Truck,,Yes,Yes,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" Work Truck",29550.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" SLE",33620.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" Work Truck",31925.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLT",41795.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLE",36390.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" Work Truck",31730.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLT",41600.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLE",36195.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" Work Truck",33530.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",44015.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",38230.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Work Truck",33335.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",43825.0,,Truck,,No,No,Yes
2013,"2013 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",38035.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",45785.0,,Truck,,Yes,Yes,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" Work Truck",32055.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" SLE",35770.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" Work Truck",34180.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLT",43770.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLE",38560.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" Work Truck",33985.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLT",43575.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLE",38365.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" Work Truck",36185.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",46240.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",40455.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Work Truck",35990.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",46045.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",40260.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",48985.0,,Truck,,Yes,Yes,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" Work Truck",29100.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" SLE",32620.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" Work Truck",31225.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLT",40620.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLE",35265.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" Work Truck",31030.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLT",40425.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLE",35070.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" Work Truck",33230.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",43090.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",37155.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Work Truck",33035.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",42900.0,,Truck,,No,No,Yes
2012,"2012 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",36960.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Denali",43650.0,,Truck,,Yes,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" Work Truck",31370.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Reg Cab 133.7"" SLE",34825.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" Work Truck",33595.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLT",43020.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 158.2"" SLE",37615.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" Work Truck",33400.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLT",42825.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Ext Cab 144.2"" SLE",37420.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" Work Truck",35595.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLT",45690.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 167.7"" SLE",39770.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Work Truck",35400.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLT",45495.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" SLE",39575.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 4WD Crew Cab 153.7"" Denali",46800.0,,Truck,,Yes,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" Work Truck",28415.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Reg Cab 133.7"" SLE",31675.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" Work Truck",30640.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLT",39870.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 158.2"" SLE",34465.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" Work Truck",30445.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLT",39675.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Ext Cab 144.2"" SLE",34270.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" Work Truck",32640.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLT",42540.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 167.7"" SLE",36615.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" Work Truck",32445.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLT",42350.0,,Truck,,No,No,Yes
2011,"2011 GMC Sierra 2500HD Specs: 2WD Crew Cab 153.7"" SLE",36420.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 2WD Crew Cab 153"" SLE",35425.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Reg Cab 133"" Work Truck",30615.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Reg Cab 133"" SLE",33825.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 157.5"" Work Truck",33090.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 157.5"" SLT",41885.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 157.5"" SLE",36515.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 143.5"" Work Truck",33045.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 143.5"" SLT",41840.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Ext Cab 143.5"" SLE",36470.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 167"" Work Truck",34540.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 167"" SLT",43905.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 167"" SLE",38620.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 153"" Work Truck",34495.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 153"" SLT",43860.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 4WD Crew Cab 153"" SLE",38575.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 2WD Reg Cab 133"" Work Truck",27465.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 2WD Reg Cab 133"" SLE",30675.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 157.5"" Work Truck",29940.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 157.5"" SLT",38735.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 157.5"" SLE",33365.0,,Truck,,No,No,No
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 143.5"" Work Truck",29895.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 143.5"" SLT",38690.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 2WD Ext Cab 143.5"" SLE",33320.0,,Truck,,No,No,Yes
2010,"2010 GMC Sierra 2500HD Specs: 2WD Crew Cab 167"" Work Truck",31390.0,,Truck,,No,No,No
